Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
08/07/2021,"25 RIVER LANE, ROCHFORD MANOR, TRIM",Meath,C15WK30,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.555,-6.79167
22/04/2021,"20 NEWLANDS MANOR PARK, CLONDALKIN, DUBLIN 22",Dublin,D22Y6C2,"€226,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3094718,-6.4075365
27/05/2021,"21 BALLYCASEY CRESCENT, BALLYCASEY, SHANNON",Clare,V14NT92,"€149,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.70389,-8.86417
20/08/2021,"71 HILLCREST DR, LUCAN, CO DUBLIN",Dublin,K78K8P9,"€326,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3511862,-6.4531926
10/12/2021,"13 DE LA SALLE CRESCENT, ARDEE, LOUTH",Louth,A92NY52,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.85972,-6.54056
13/01/2021,"24 TIRELLAN, HEADFORD RD, GALWAY",Galway,,"€257,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
13/12/2021,"6 The Lawn, Ledwill Park, Kilcock",Kildare,,"€427,314.00",No,Yes,New Dwelling house /Apartment,,53.3932214,-6.6621151
08/03/2021,"195 COLLINS AVE, BEAUMONT, DUBLIN 9",Dublin,,"€611,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3784322,-6.2311781
18/11/2021,"48 DUN NA CARRAIGE, BLACKROCK, SALTHILL",Galway,H91X088,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
29/09/2021,"108 SNOWDROP WALK, DARNDALE, DUBLIN 17",Dublin,D17T202,"€156,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4010434,-6.189047
09/12/2021,"THE LANDLORDS APARTMENT, GRAND CENTRAL APARTMENTS, CANAL RD",Donegal,F92F5XT,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.91667,-8.0
11/06/2021,"TIDEWAYS, STRAND ROAD, CARIGALINE",Cork,P43HF20,"€830,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
05/02/2021,"176 CRODAUN FOREST PARK, CELBRIDGE, KILDARE",Kildare,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3541865,-6.5445804
15/10/2021,"WHITEROCK, TINAHELY, WICKLOW",Wicklow,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.8304681,-6.5170335
17/12/2021,"28 Cnoc an Cairn, Dingle",Kerry,,"€259,911.00",No,Yes,New Dwelling house /Apartment,,52.14083,-10.26889
29/09/2021,"2 HIGHFIELD, MAGAZINE RD, CORK",Cork,T12W9N1,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
29/01/2021,"BALLYHUGH, GORT, CO GALWAY",Galway,,"€187,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.0639686,-8.8254155
28/07/2021,"25 CHARTER HOUSE, MAYNOOTH, KILDARE",Kildare,W23E621,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3829153,-6.5886893
11/06/2021,"28 CLEARWATER COVE, ROSSLARE, WEXFORD",Wexford,Y35X389,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2669548,-6.3850263
28/04/2021,"23 CARRICKFOYLE TERRACE, KILMAINHAM DUBLIN 8, DUBLIN",Dublin,D08R5FR,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3408591,-6.3067084
22/12/2021,"6 The Grove Barnhall Meadows, Leixlip",Kildare,,"€431,718.00",No,Yes,New Dwelling house /Apartment,,53.3669998,-6.5231208
03/08/2021,"27 SPRINGVALE, TUBBERCURRY, SLIGO",Sligo,F91A2KF,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0555639,-8.7235895
12/11/2021,"7 ROYAL COURT, BORRIS IN OSSORY, PORTLAOISE",Laois,R32DX34,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
02/12/2021,"19 COIS COILLE, KILCASH, CLONMEL",Tipperary,E91E0E8,"€212,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.4022654,-7.5400165
26/04/2021,"50 CARTON SQ, MAYNOOTH, KILDARE",Kildare,W23NTV0,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.383754,-6.5865417
22/09/2021,"7 BAWNMORE TERRACE, NEW ROSS, CO WEXFORD",Wexford,Y34TY05,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.397544,-6.9243386
12/05/2021,"8 CROAGHROSS, PORTSALON, CO DONEGAL",Donegal,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.2,-7.61667
05/11/2021,"2 DERG MARINE VILLAGE, BALLINA, TIPPERARY",Tipperary,V94C9T7,"€438,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
19/01/2021,"13 TRINITY PLAZA APTS, TARA ST, DUBLIN 2",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
29/06/2021,"5A BALLYMOUNT SQ, WALKINSTOWN, DUBLIN",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3174404,-6.3356594
25/08/2021,"34 Cooline Heights, Ballyvoloon, Cobh",Cork,,"€235,242.29",No,Yes,New Dwelling house /Apartment,,51.85722,-8.29917
30/09/2021,"10 The Lawns, Barnhall Meadows, Leixlip",Kildare,,"€370,044.00",No,Yes,New Dwelling house /Apartment,,53.3621654,-6.5118786
24/11/2021,"137 HOWTH RD, CLONTARF, DUBLIN 3",Dublin,D03C6Y3,"€835,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3713574,-6.2030025
26/07/2021,"136 CASTLE AVENUE, CLONTARF, DUBLIN 3",Dublin,D03F300,"€820,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3632673,-6.2054158
16/02/2021,"THE BUNGALOW, NURSING HOME, FERMOY",Cork,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13583,-8.27583
23/08/2021,"57 IRISH STREET, ARDEE, CO LOUTH",Louth,A92P924,"€114,400.00",No,No,Second-Hand Dwelling house /Apartment,,53.8594389,-6.5409696
10/11/2021,"THE PADDOCKS, BOLEYNASS, ASHFORD",Wicklow,A67Y209,"€540,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.00833,-6.11139
06/06/2021,"GLENCULLEN LOWER, BANGOR ERRIS, BALLINA",Mayo,,"€76,500.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-9.16667
17/11/2021,"71 THE COOMBE, DUBLIN 8, DUBLIN",Dublin,D08T0A6,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3395348,-6.279873
18/10/2021,"92 Cois Dara, Chapelstown, Tullow Road",Carlow,,"€189,427.00",No,Yes,New Dwelling house /Apartment,,52.84083,-6.92611
08/12/2021,"36 CHESTNUT AVE, ESKER HILLS, RIDGE RD",Laois,R32PTK4,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0,-7.4
23/04/2021,"30A BRACKERNAGH, BALLINASLOE, GALWAY",Galway,H53AX52,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.319954,-8.2396723
30/08/2021,"651 CHESTNUT CLOSE, ELM PARK, CASTLETROY",Limerick,V94KXK1,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6693861,-8.5606
22/02/2021,"72 Mill View, Ballinglanna, Glanmire",Cork,,"€215,859.00",No,Yes,New Dwelling house /Apartment,,51.91583,-8.39972
27/04/2021,"43 HEATHFIELD, CLONARD, WEXFORD TOWN",Wexford,Y35C3K7,"€192,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5,-6.66667
26/05/2021,"APARTMENT 1, 134 BARRACK STREET, WATERFORD",Waterford,X91WCR9,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2557192,-7.1201451
16/08/2021,"54 BARGY ROAD, DUBLIN 3",Dublin,D03YD56,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3558937,-6.2316347
24/11/2021,"22 WOOD GREEN, FOREST PARK, DROMAHAIR",Leitrim,F91D8Y0,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.23333,-8.3
31/08/2021,"THE BUNGALOW, KINGSMEADOW, WATERFORD CITY",Waterford,X91YY3D,"€580,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
03/11/2021,"BROOK LODGE, BROOKFIELD TERRACE, BLACKROCK",Dublin,A94YW83,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/06/2021,"LAHINCH, DURROW, TULLAMORE",Offaly,,"€321,240.00",No,No,Second-Hand Dwelling house /Apartment,,53.27389,-7.48889
29/01/2021,"25 MORLEY TERRACE, WATERFORD, WATERFORD",Waterford,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2620458,-7.1237578
11/06/2021,"No. 62 Kerlogue Manor, Rocksborough, Wexford",Wexford,,"€232,158.59",No,Yes,New Dwelling house /Apartment,,52.33417,-6.4575
04/01/2021,"13 ARDSALLAGH WOODS, ROSCOMMON, ROSCOMMON",Roscommon,,"€237,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.621683,-8.1743316
29/01/2021,"5 IVAR ST, STONEYBATTER, DUBLIN 7",Dublin,,"€349,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/09/2021,"3 DEANSTOWN PARK, FINGLAS WEST, DUBLIN 11",Dublin,D11DNH0,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3860716,-6.3147096
15/01/2021,"21 WESTWOOD PARK, CLARA, OFFALY",Offaly,,"€184,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3401988,-7.6211076
21/12/2021,"APT 59 -  BURNELL COURT, NORTHERN CROSS, MALAHIDE",Dublin,D17XK11,"€187,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/07/2021,"30 MOERAN RD, WALKINSTOWN, DUBLIN 12",Dublin,D12T611,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3185676,-6.3211542
24/08/2021,"RATHONOANE, CARRIGADROHID, CORK",Cork,,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9,-8.85
08/02/2021,"50A THE BEECHES, BALLYBOFEY, COUNTY DONEGAL",Donegal,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.8,-7.78333
24/08/2021,"NO 10, HAVENWOOD RETIREMENT VILLAGE, BALLYGUNNER",Waterford,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
27/08/2021,"1 WATERMILL SQUARE, MAIN STREET, MONASTEREVIN",Kildare,W34E300,"€164,935.00",No,No,Second-Hand Dwelling house /Apartment,,53.14056,-7.06639
15/07/2021,"CAHERTYMORE SOUTH, MONIVEA ROAD, ATHENRY",Galway,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.29639,-8.74306
14/12/2021,"78 BLACKTHORN DRIVE, RATH ULLORD, BONNETTSRATH ROAD",Kilkenny,,"€308,400.00",No,Yes,New Dwelling house /Apartment,,52.65417,-7.25222
09/06/2021,"101 CLONLEA, MOUNT OVAL VILLAGE, ROCHESTOWN",Cork,T12ENK5,"€358,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87,-8.38306
05/07/2021,"1 C CHERRYDALE COURT, DUBLIN RD, LIMERICK",Limerick,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
07/10/2021,"5 THOMPSONS COTTAGES, SUMMER HILL, DUBLIN 1",Dublin,D01P2F1,"€132,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
05/05/2021,"NEWTOWN CARBERRY, BAYLOUGH, ATHLONE",Roscommon,,"€70,525.60",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
03/12/2021,"Apartment 45, The Brickworks, Station Road",Dublin,,"€345,444.05",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
29/09/2021,"CHAPEL GARDEN, CARLINGFORD, LOUTH",Louth,,"€128,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.04,-6.18833
30/06/2021,"THE WARREN, WARREN BEACH, ROSSCARBERY",Cork,,"€690,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
09/04/2021,"PARK HOUSE, BALLINTIM, CAMOLIN",Wexford,,"€635,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.61556,-6.42056
20/04/2021,"124 DROMINBEG, DUBLIN RD, LIMERICK",Limerick,V94XW9R,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
16/11/2021,"OLD GORT RD, ENNIS, CO CLARE",Clare,V95XP7N,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.8573019,-8.9836083
28/05/2021,"20 BALLSBRIDGE WOOD, BALLSBRIDGE, DUBLIN",Dublin,D04HY95,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/06/2021,"25 THE MOORINGS, FITZWILLIAM QUAY, DUBLIN",Dublin,D04PD73,"€297,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/06/2021,"5 HIGHFIELD, TRAMORE HEIGHTS, TRAMORE",Waterford,X91D5R6,"€223,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16235,-7.15244
19/05/2021,"120 THE WATERMILL, WATERMILL RD, RAHENY DUBLIN 5",Dublin,D05E822,"€407,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/06/2021,"61 AVONDALE COURT, BLACKROCK, DUBLIN",Dublin,A94E4C4,"€825,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2938312,-6.1753442
14/05/2021,"ANNABASKY, COUNTYBROOK, ENNISKERRY",Wicklow,,"€845,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1925,-6.16917
03/02/2021,"BEAGH, ARDARA, DONEGAL",Donegal,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.76444,-8.4075
22/03/2021,"5 St. Pancras House, Mount Tallant Avenue, Terenure",Dublin,,"€427,312.78",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
05/01/2021,"KILAHARD, BLACKWATER, ENNISCORTHY",Wexford,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
23/02/2021,"3B Church Street, Skerries",Dublin,,"€572,687.22",No,Yes,New Dwelling house /Apartment,,53.5784196,-6.107654
17/12/2021,"26 CHURCHFIELDS WAY, ASHBOURNE, MEATH",Meath,A84Y282,"€381,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5086253,-6.4116828
21/06/2021,"75 SUMMERSEAT COURT, CLONEE, MEATH",Meath,D15F2WV,"€186,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4096269,-6.4389181
30/07/2021,"36 Westwood, Golf Links Road, Ennis",Clare,,"€220,263.00",No,Yes,New Dwelling house /Apartment,,52.84361,-8.98639
27/08/2021,"4 NEW PARK, KINNEGAD, COUNTY WESTMEATH",Westmeath,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.45222,-7.09972
03/12/2021,"29 BINSIN, WESTERN DISTRIBUTOR RD, GALWAY",Galway,H91VPH0,"€261,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
17/08/2021,"278 KEEPER RD, DUBLIN 12, DUBLIN",Dublin,D12N560,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3318255,-6.3018634
12/02/2021,"33 KILMORE CRESCENT, COOLOCK, DUBLIN 5",Dublin,,"€344,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3918975,-6.2089068
02/12/2021,"16 NEW RD, THOMONDGATE, LIMERICK",Limerick,V94XYP3,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6733583,-8.6315481
29/01/2021,"LOURDESVILLE, CASTLEREDMOND, MIDLETON",Cork,,"€362,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91526,-8.18052
09/07/2021,"41 Hammerstone, Straffan",Kildare,,"€431,718.00",No,Yes,New Dwelling house /Apartment,,53.3149221,-6.6091638
04/01/2021,"6 Whitethorn Lawn, Whitethorn Village, Naas",Kildare,,"€299,559.46",No,Yes,New Dwelling house /Apartment,,53.21583,-6.66694
16/02/2021,"4 WILLOW DR, NEWTOWN CLUAIN ARD, COBH",Cork,,"€263,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.85722,-8.29917
08/10/2021,"13 CLOISTER GROVE, BLACKROCK, DUBLIN",Dublin,A94A7P6,"€725,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2907263,-6.1807737
29/11/2021,"30 GLENVIEW SQ, TIPPERARY TOWN, TIPPERARY",Tipperary,E34WP02,"€54,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.4681643,-8.1576537
04/03/2021,"8 RAILWAY BRIDGE, BRACKHILL, CASTLEMAINE",Kerry,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.7
02/09/2021,"13 BALLYKEEFFE EST, DOORADOYLE, LIMERICK",Limerick,V94KXP7,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6420965,-8.6500147
10/10/2021,"15 SWAN HALL, BELGARD SQUARE, TALLAGHT",Dublin,D24H7KV,"€257,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/11/2021,"Carrowreagh, Dromard",Sligo,,"€97,000.00",No,Yes,New Dwelling house /Apartment,,54.24,-8.67611
03/02/2021,"5 DRISARDEN, GORTLEE, LETTERKENNY",Donegal,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.95,-7.73333
01/10/2021,"APT 31, ARDKEEN WOODS, ARDKEEN",Waterford,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
21/04/2021,"COLMCILLE STREET, FERMOY, CO CORK",Cork,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13583,-8.27583
05/03/2021,"96 AN CIMIN MOR, CAPPAGH RD, GALWAY",Galway,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
11/03/2021,"52 ST JAMES CRESCENT, MERVUE, GALWAY",Galway,,"€207,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2804886,-9.0148255
25/11/2021,"18 ARDMORE CLOSE, NARROWAYS RD, BETTYSTOWN",Meath,A92Y9T4,"€193,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.70139,-6.24611
29/09/2021,"KILMACOW POST OFFICE, KILMACOW, WATERFORD",Waterford,,"€204,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
15/02/2021,"22 Maple Hill, Castle Heights, Carrigaline",Cork,,"€308,370.00",No,Yes,New Dwelling house /Apartment,,51.81167,-8.39861
10/09/2021,"35 BLUE CEDARS, CAPPRY RD, BALLYBOFEY",Donegal,F93DR92,"€124,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.8,-7.78333
16/12/2021,"46 MOUNT ANDREW COURT, LUCAN, DUBLIN",Dublin,K78EY65,"€322,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3576727,-6.4126558
03/12/2021,"7 NEWPARK CLOSE, CHAPEL ROAD, KINSEALY",Dublin,,"€546,255.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
09/12/2021,"7 SUNDALE PARADE, TALLAGHT, DUBLIN 24",Dublin,D24K4A8,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2830733,-6.4100446
05/05/2021,"FURNACELAND, SWANLINBAR, CAVAN",Cavan,H14E201,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.1866086,-7.7141574
30/07/2021,"24 CHURCH HILL, SLIGO",Sligo,F91XNW2,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0730224,-8.6132243
10/06/2021,"22 MEADOWLANDS, BANDON, CORK",Cork,P72A977,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.7413379,-8.7330034
02/09/2021,"10 GLINCOOL GARDENS, MAGLIN RD, BALLINCOLLIG",Cork,P31Y327,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.88333,-8.58333
10/12/2021,"32 KEMPTON GREEN, ASHTOWN, NAVAN RD DUBLIN 15",Dublin,D07N7C2,"€560,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/11/2021,"12 Clos Molua, Sli Na Manach, Mungret",Limerick,,"€370,044.04",No,Yes,New Dwelling house /Apartment,,52.6366903,-8.6754772
28/05/2021,"16 ADDISON HALL, ADDISON AVE, ADDISON PARK DUBLIN 11",Dublin,D11TY02,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3773263,-6.2778951
17/09/2021,"BIRDIES NEST COTTAGE, THE CURRAGH, KILDARE",Kildare,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15278,-6.84694
06/10/2021,"5 Vernon Mews, Vernon Avenue, Clontarf",Dublin,,"€682,819.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
15/12/2021,"GLENACUNNA, BALLYPOREEN, CO. TIPPERARY",Tipperary,E21FR90,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2489366,-8.1006201
15/10/2021,"17 TI NA RI, LOUGHREA, GALWAY",Galway,H62YW35,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2038095,-8.5834491
22/01/2021,"BALLINATONA, KLBEHENY, LIMERICK",Limerick,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
03/09/2021,"NEW ROAD, KILROSS, CO TIPPERARY",Tipperary,E34FY98,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66667,-7.83333
23/09/2021,"MOLLY, AUGHNACLIFFE, COUNTY LONGFORD",Longford,,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72536,-7.79823
16/07/2021,"FLAT NO. 1, 8 NORTH FREDERICK STREET, DUBLIN 1",Dublin,,"€2,600,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.355184,-6.2639614
25/06/2021,"46A ST JUDES CRESCENT, LIFFORD, DONEGAL",Donegal,F93K77F,"€123,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.83194,-7.48361
12/08/2021,"TINNIES, VALENTIA ISLAND, KERRY",Kerry,,"€76,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.90833,-10.37194
26/10/2021,"145 CROSBIES YARD, OSSORY RD, DUBLIN 3",Dublin,D03TC64,"€308,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/04/2021,"27 SLIEVEMORE HOLIDAY VILLAGE, DUGORT, ACHILL",Mayo,F28YF54,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.93111,-9.915
03/07/2021,"10 SUMMERHILL SOUTH, CORK, CORK",Cork,T12A4P6,"€252,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8908614,-8.4691852
30/03/2021,"FARTAGH, LISDUFF, VIRGINIA",Cavan,,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.83389,-7.07556
02/07/2021,"55 CLONTARF RD, TULLAMORE, OFFALY",Offaly,R35XW92,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2779822,-7.4964296
20/12/2021,"20 THE RISE, BARNHALL MEADOWS, LEIXLIP",Kildare,W23XF5F,"€246,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3613417,-6.5131781
01/10/2021,"DROIM LACH, CUL LE GREIN, BEAL EASA",Mayo,,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.98333,-9.11667
04/06/2021,"4 St Josephs, Grove, Clonsoilla",Dublin,,"€308,370.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
04/05/2021,"FARREN REDMOND, DINGLE, COUNTY KERRY",Kerry,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.14083,-10.26889
17/06/2021,"15 the pines, avourwen, drogheda",Meath,,"€259,471.36",No,Yes,New Dwelling house /Apartment,,53.7026554,-6.3549575
25/05/2021,"70  RATOATH AVENUE, FINGLAS WEST, DUBLIN 11",Dublin,D11H6V0,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3872721,-6.3178469
19/11/2021,"9 THE VILLAGE, ALLEN, KILMEAGUE",Kildare,W91YK3D,"€507,052.86",No,Yes,New Dwelling house /Apartment,,53.15611,-6.91444
13/07/2021,"31 THE PADDOCKS, KILMAINHAM, DUBLIN 8",Dublin,D08X2H3,"€545,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/12/2021,"5 BALLINTYRE WOODS, BALLINTYRE HALL, BALLINTEER AVE DUBLIN 16",Dublin,D16AH67,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
07/09/2021,"34 ARKLOW ST, STONEYBATTER, DUBLIN 7",Dublin,D07H1X6,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/04/2021,"28 PARK COURT, GRANGE RATH, COLPE",Meath,,"€258,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
26/01/2021,"MONEYCROSS UPPER, LESKINFERE, GOREY",Wexford,,"€267,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67472,-6.2925
05/11/2021,"TALLY HO HOUSE, CASTLETOWNSHEND, CORK",Cork,,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.52639,-9.18333
17/06/2021,"ALTORE, BALLINLOUGH, CO ROSCOMMON",Roscommon,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7048749,-8.6804634
24/09/2021,"282 GRIFFITH AVE, DRUMCONDRA, DUBLIN 9",Dublin,D09V2R8,"€695,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3763074,-6.2537549
29/01/2021,"153 CORBAWN WOOD, SHANKILL, DUBLIN 18",Dublin,,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2344947,-6.1156818
05/07/2021,"5 Sandymount Castle Court, Sandymount, Dublin 4",Dublin,,"€1,264,317.18",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
08/11/2021,"16 BELLEVUE RISE, FRANKFIELD, CORK",Cork,T12W1RP,"€357,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
21/04/2021,"CLONEGAL, GLENASHOUKE, ENNISKCORTHY CO WICKLOW",Wicklow,,"€37,820.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.975,-6.04944
20/08/2021,"52 THE GROVE, HANSTEAD  NEWCASTLE ROAD, LUCAN",Dublin,,"€60,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/02/2021,"272 THE ASGARD, CUSTOM HOUSE HARBOUR, DUBLIN 1",Dublin,,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
