Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
23/01/2024,"224 PARKLANDS, SANTRY, DUBLIN 9",Dublin,D09TH94,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/06/2024,"26 An Lochan, Summerhill, Portlaoise",Laois,,"€295,154.00",No,Yes,New Dwelling house /Apartment,,53.03441,-7.29979
18/01/2024,"18 MILLERS AVENUE, MILLERS GLEN, SWORDS",Dublin,K67Y3E6,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4734809,-6.2443651
19/01/2024,"6 RIVER WALK, BALLYMORE EUSTACE",Kildare,W91Y03W,"€75,000.00",Yes,Yes,New Dwelling house /Apartment,,53.13333,-6.61667
16/08/2024,"27 MARINERS QUAY, PASSAGE WEST, CORK",Cork,T12XW81,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87389,-8.34444
07/03/2024,"MEADORAN HOUSE, GEESALA, BALLINA",Mayo,F26C2V6,"€22,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.11667,-9.16667
17/12/2024,"13 POPES HILL, CORK CITY, CORK",Cork,T23WV56,"€284,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
01/11/2024,"3 GLENPATRICK, SLANE, MEATH",Meath,C15VK79,"€361,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71,-6.54333
23/02/2024,"18 AUBURN PARK, EDGEWORTHSTOWN, LONGFORD",Longford,N39TF34,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7012137,-7.6140021
05/07/2024,"12 RAILWAY AVE, GALWAY RD, CLIFDEN",Galway,H71PW14,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.48907,-10.0191
19/08/2024,"23 LANGAN DR, CRANMORE, SLIGO",Sligo,F91VXE4,"€62,251.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.2650335,-8.462358
15/03/2024,"23 ST MARYS CRESCENT, WALKINSTOWN, DUBLIN 12",Dublin,D12AX03,"€385,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/06/2024,"245 Forgelands, Old Forge Road, Enniscorthy",Wexford,,"€299,500.00",No,Yes,New Dwelling house /Apartment,,52.50083,-6.55778
09/08/2024,"3 CHURCH AVE W, OFF CHURCH ST, DUBLIN 7",Dublin,D07K6V4,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/02/2024,"33 COLLINS AVE, DUBLIN 9, DUBLIN",Dublin,D09T3V7,"€225,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3761864,-6.2213279
10/05/2024,"Apartment 13 Leana Mor, Cappagh Road, Galway",Galway,,"€222,913.40",Yes,Yes,New Dwelling house /Apartment,,53.27194,-9.04889
03/01/2024,"131 MOOREFIELD PARK, NEWBRIDGE, KILDARE",Kildare,W12Y861,"€136,356.50",Yes,No,Second-Hand Dwelling house /Apartment,,53.171915,-6.80457
21/11/2024,"12 ASH LAWNS, CLONBALT WOOD, DRUMLISH",Longford,N39H9R6,"€309,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.81667,-7.76667
27/11/2024,"DRINAGHAN, ENNISCRONE, CO SLIGO",Sligo,F26H982,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.21285,-9.09317
15/03/2024,"13 ANNA VILLA, RANELAGH, DUBLIN 6",Dublin,D06HF68,"€860,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3225528,-6.2510836
22/08/2024,"49 CORRACH BUI, RAHOON, GALWAY",Galway,H91N24R,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2740788,-9.0842291
31/05/2024,"34 CURRAGH BIRIN, CASTLETROY, LIMERICK",Limerick,V94NR3K,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6642823,-8.5769424
09/01/2024,"28 Rosetreet Green, Curragh Farm, Newbridge",Kildare,,"€374,449.00",No,Yes,New Dwelling house /Apartment,,53.18194,-6.79667
08/11/2024,"APT 47, 109 PARNELL ST, DUBLIN 1",Dublin,D01A061,"€377,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.3540474,-6.2575438
21/08/2024,"50 CLUAIN MHOR, TRAMORE, CO WATERFORD",Waterford,X91K6X2,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1690432,-7.1556777
26/07/2024,"70 Manor Mill Vew, Celbridge",Kildare,,"€375,000.00",Yes,Yes,New Dwelling house /Apartment,,53.33861,-6.54361
14/03/2024,"PINECROFT, THE NINCH, JULIANSTOWN",Meath,A92W7R6,"€685,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.67287,-6.28534
28/03/2024,"ORCHARD LANE, ARDCAVAN, WEXFORD",Wexford,Y35WT3H,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3560957,-6.4515076
29/08/2024,"DERREEN, FANORE, CRAGGAGH",Clare,H91H6DE,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.09917,-9.29889
22/10/2024,"TOEHEAD, CASTLETOWNSHEND, COUNTY CORK",Cork,P81TK71,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.52639,-9.18333
06/11/2024,"5 Keepers Lock Lane, Clonburris",Dublin,,"€414,096.92",No,Yes,New Dwelling house /Apartment,,53.3309757,-6.4045722
04/04/2024,"9 Gleann Droimnin, Carrickmacross",Monaghan,,"€288,986.00",No,Yes,New Dwelling house /Apartment,,53.97278,-6.71889
20/11/2024,"27 HAWTHORN WAY, JANEVILLE, CORK ROAD  CARRIGALINE",Cork,,"€348,017.61",No,Yes,New Dwelling house /Apartment,,51.81167,-8.39861
26/07/2024,"2 Birch Avenue, The Willows, Dunshaughlin",Meath,,"€348,018.00",No,Yes,New Dwelling house /Apartment,,53.5125,-6.54
11/11/2024,"14 The Crescent, Stonehaven, Blessington Road",Kildare,,"€502,202.64",No,Yes,New Dwelling house /Apartment,,53.15611,-6.91444
15/05/2024,"3 FITZGERALD COURT, NUNS WALK, COLLON",Louth,A92YN67,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.78111,-6.48694
11/07/2024,"31 Allman View, Coolfadda, Bandon",Cork,,"€295,000.00",Yes,Yes,New Dwelling house /Apartment,,51.74694,-8.7425
12/03/2024,"10 ENGELWOOD DRIVE, SHERCOCK, CO CAVAN",Cavan,A81XV34,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.9
09/04/2024,"3 THE OAKS, BALLON, CARLOW",Carlow,R93Y628,"€281,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.74056,-6.76778
12/06/2024,"9 MORRISSONS RD, WATERFORD",Waterford,X91AK2V,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
05/07/2024,"11 Tully Grove  Cherrywood, Dublin 18",Dublin,,"€599,118.94",No,Yes,New Dwelling house /Apartment,,53.246546,-6.1570177
19/08/2024,"72 Riverwalk, Blessington Road, Naas",Kildare,,"€625,550.00",No,Yes,New Dwelling house /Apartment,,53.21583,-6.66694
22/02/2024,"60 CASTLELAND PARK VIEW, BALBRIGGAN, CO DUBLIN",Dublin,K32DY74,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6005513,-6.1762205
04/04/2024,"MAURITUISTOWN RD, ROSSLARE STRAND, WEXFORD",Wexford,Y35K156,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.28333,-6.38333
18/06/2024,"18 CHANCERY COURT, BRIDE ST, DUBLIN 8",Dublin,D08H7T1,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/07/2024,"BRIDGETOWN NORTH, BRIDGETOWN, WEXFORD",Wexford,Y36H568,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2328605,-6.5546384
23/05/2024,"26 NEWMANS MILL, ATHBOY, MEATH",Meath,C15XP89,"€166,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.62327,-6.91434
01/05/2024,"CLONARD, MODEL VILLAGE, TOWER",Cork,A94VE1W,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91667,-8.6
31/05/2024,"MUIGHINIS, CARNA, CO GALWAY",Galway,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33056,-9.82778
03/05/2024,"1 BARRYS COURT, TERMONBARRY, CLONDRA",Roscommon,N39VW28,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
09/02/2024,"406 CLONARD ROAD, KIMMAGE, DUBLIN 12",Dublin,D12R6NP,"€770,000.00",No,Yes,New Dwelling house /Apartment,,53.3174402,-6.2992464
22/08/2024,"48 ROSELAND AVENUE, CUALANOR, DUN LAOGHAIRE",Dublin,A96N6Y9,"€1,205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/09/2024,"1 SOLSBOROUGH, ENNISCORTHY, CO WEXFORD",Wexford,Y21W8N7,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
31/10/2024,"11 OAKLANDS TERRACE, TERENURE, DUBLIN 6",Dublin,D06KD76,"€327,005.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3129838,-6.2798783
16/10/2024,"307 NUTGROVE AVE, CHURCHTOWN, DUBLIN 14",Dublin,D14PT73,"€712,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2916373,-6.2672426
01/03/2024,"28 CASTLEMOYNE, BALGRIFFIN, DUBLIN 13",Dublin,D13EY60,"€608,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.409771,-6.16779
02/02/2024,"KILFRUSH, KNOCKLONG, LIMERICK",Limerick,V35X897,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.4548136,-8.422751
20/03/2024,"75 The Paddocks, Castle Farm, Dunboyne",Meath,,"€325,991.00",No,Yes,New Dwelling house /Apartment,,53.4,-6.46667
20/11/2024,"106 GRIFFITH AVE, DRUMCONDRA, DUBLIN 9",Dublin,D09A6K5,"€990,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.372551,-6.2396387
13/06/2024,"12 THE MEWS, BAKER HALL, NAVAN",Meath,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6425263,-6.6759092
18/10/2024,"23 The Avenue, Cluain Adain, Clonmagadden",Meath,,"€343,612.33",No,Yes,New Dwelling house /Apartment,,53.66667,-6.66667
10/05/2024,"15 THE VILLAGE GATE, DALKEY, CO DUBLIN",Dublin,A96HP79,"€1,160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.38046,-6.27113
16/09/2024,"PINEHILL, RAHEEN CROSS, LIMERICK",Limerick,,"€960,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
01/11/2024,"39 Shoreside Park, Sea Gardens, Bray",Dublin,,"€691,630.00",No,Yes,New Dwelling house /Apartment,,53.2108426,-6.1080447
04/01/2024,"4 BROOK HOUSE, RICHMOND RD, DUBLIN 3",Dublin,D03FW58,"€342,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/06/2024,"73 FITZWILLIAM QUAY, RINGSEND, DUBLIN 4",Dublin,D04PE04,"€427,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.340775,-6.2280696
07/06/2024,"SUAIMHNEAS, SANDFIELD, LISCANNOR",Clare,V95W7D4,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.94167,-9.38583
11/04/2024,"6 HILLCREST CLOSE, BLARNEY RD, CORK",Cork,T23WFR8,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
17/10/2024,"APT 33, COVA DA IRIA, 105 UPPER SALTHILL",Galway,H91Y2XP,"€705,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
20/12/2024,"36  The Avenue, Folkstgown Park, Balbriggan",Dublin,,"€383,259.91",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
25/06/2024,"47 CHERRY PARK, NEWCASTLE, GALWAY",Galway,H91TVY7,"€386,250.00",No,No,Second-Hand Dwelling house /Apartment,,53.34083,-8.67833
09/10/2024,"1 HETTYFIELD GARDENS, HETTYFIELD, DOUGLAS",Cork,,"€713,656.39",No,Yes,New Dwelling house /Apartment,,51.87444,-8.435
18/12/2024,"ARDNAGLUG, BALLYDANGAN, ATHLONE",Roscommon,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3685594,-8.1551722
15/11/2024,"19 BALLYOWEN AVE, BALLYOWEN PARK, LUCAN",Dublin,K78C5V6,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3559517,-6.4196387
08/07/2024,"12 CONVENT RD, BLACKROCK, CO CORK",Cork,T12V0Y3,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8962411,-8.4106564
23/04/2024,"40 MURPHYSTOWN RD, LEOPARDSTOWN RD, DUBLIN 18",Dublin,D18F5P7,"€770,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/09/2024,"CARA ST, CLONES, MONAGHAN",Monaghan,H23R729,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.177305,-7.2348251
08/04/2024,"17 BISHOP ST, LIMERICK, LIMERICK",Limerick,V94XC8X,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.4521626,-9.0593648
31/01/2024,"5 DALETREE PARK, BALLYCULLEN, KNOCKLYON DUBLIN 24",Dublin,D24F2R6,"€490,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
31/07/2024,"Site No. 9 Rockview Avenue, Rockview, Mountrath Road",Laois,,"€266,535.88",No,Yes,New Dwelling house /Apartment,,53.0,-7.4
23/05/2024,"APT 12, SHANAGARRY, MILLTOWN RD DUBLIN 6",Dublin,D06E650,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/08/2024,"48 OAK LANE, OLD FOREST, RYLAND UPPER",Wexford,Y21N288,"€287,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.5,-6.66667
18/12/2024,"3 Codrum Close, Codrum Hall, Ovens",Cork,,"€366,476.00",No,Yes,New Dwelling house /Apartment,,51.86667,-8.66667
25/09/2024,"72 WATERMILL APTS, BETTYGLEN, RAHENY",Dublin,D05Y838,"€493,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/12/2024,"16Rockview Square, Mountrath Road, Portlaoise",Laois,,"€330,396.00",No,Yes,New Dwelling house /Apartment,,53.03441,-7.29979
03/12/2024,"15-19 SLI NA RI, MONEYBEG, BAGENALSTOWN",Carlow,,"€1,084,996.12",No,Yes,New Dwelling house /Apartment,,52.70031,-6.96181
15/03/2024,"APT 6, 4 SMITHGROVE TERRACE, MIDDLE GLANMIRE RD",Cork,T23X283,"€86,111.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
11/06/2024,"IONA, ARDAROSTIG, BISHOPSTOWN",Cork,T12VPR8,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
05/06/2024,"30 CILL BAN, COLLINS LANE, TULLAMORE",Offaly,R35W6Y1,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27389,-7.48889
23/08/2024,"5 BELARMINE WAY, STEPASIDE, DUBLIN 18",Dublin,D18Y521,"€646,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.257576,-6.2189836
31/05/2024,"CLARA HOUSE, 9 CASTLEKNOCK ROAD, CASTLEKNOCK",Dublin,D15K61Y,"€669,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/07/2024,"PRIMROSE LANE, CLONSAST, RATHANGAN",Kildare,R51X382,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.22139,-6.995
30/12/2024,"91 MAYESTON COURT, MAYESTON HALL, FINGLAS",Dublin,D11NR24,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
29/05/2024,"CARRAI BURREN, SALLAGHRAINE, GLENCAR",Donegal,,"€160,000.00",No,No,New Dwelling house /Apartment,,54.91667,-8.0
04/10/2024,"17 The Wallk, Mullen Park, Maynooth",Kildare,,"€502,202.60",No,Yes,New Dwelling house /Apartment,,53.385,-6.59361
07/11/2024,"9 HARBOUR VIEW, SOUTH CIRCULAR RD, LIMERICK",Limerick,V94RKN1,"€480,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
08/07/2024,"15 SRUTH NA GHLEANNA, KILLESHIN, CARLOW",Laois,,"€278,083.27",Yes,No,Second-Hand Dwelling house /Apartment,,53.0,-7.4
17/05/2024,"16 Hazel Hill, Hazel Brooke, Spa Glen",Cork,,"€317,180.62",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
25/06/2024,"16 OLD RACECOURSE, TOORARE, KNOCK RD",Mayo,F35V638,"€153,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.75977,-9.11719
09/12/2024,"COOLYGORMAN, BROADFORD, LIMERICK",Limerick,P56AY77,"€132,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3645901,-8.9907051
06/08/2024,"GLENSHESK, BLENHEIM HEIGHTS, WATERFORD",Waterford,X91P7N1,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
26/03/2024,"46 ST ANNES TERRACE, ATHLONE, WESTMEATH",Westmeath,N37Y5A2,"€152,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
11/06/2024,"1 GREGGS HILL, ARKLOW, WICKLOW",Wicklow,Y14H264,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.79306,-6.14139
26/03/2024,"225 MONEYMORE, DROGHEDA, LOUTH",Louth,A92HR8C,"€25,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7269422,-6.3594366
10/10/2024,"55 DURABHAN, GALWAY",Galway,H91TXP9,"€360,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.2781629,-8.9738933
26/01/2024,"BALLYROE, TRALEE, KERRY",Kerry,V92XY2A,"€381,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2955968,-9.7487004
31/01/2024,"SEVENSISTERS, JOHNSTOWN, CO KILKENNY",Kilkenny,E41RR80,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7345167,-7.5251894
08/11/2024,"7 BRIDGEPOINT, ABBEY SQ, ENNISCORTHY",Wexford,Y21AW28,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
02/02/2024,"51 SEACOURT, CLONTARF, DUBLIN 3",Dublin,D03NN59,"€820,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3645176,-6.1853644
12/11/2024,"9 LAKE RD, COBH, CORK",Cork,P24FK82,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8483718,-8.3100454
08/03/2024,"19 ARDLEIGH, BRACKEN GROVE, WATERFORD",Waterford,X91R7YF,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2366407,-7.1098069
25/09/2024,"9 CASTLE STREET, ENNISCORTHY, CO WEXFORD",Wexford,Y21N2W8,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5015329,-6.5679672
01/03/2024,"5 lower moangarriff, moangarriff  clonmel, co tipperary",Tipperary,,"€450,000.00",No,Yes,New Dwelling house /Apartment,,52.66667,-7.83333
21/03/2024,"PRESBYTERY, MAIN STREET, BROSNA",Kerry,V92YFX4,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.31667,-9.26667
24/04/2024,"BALLYKILLOWEN, LAGHEY, CO DONEGAL",Donegal,F94KXC2,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.65,-8.11667
22/07/2024,"HIGH ST KILKELLY, CO MAYO",Mayo,F35R206,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.86667,-8.85
15/10/2024,"THE STARLITE, MAIN STREET, KILLORGLIN",Kerry,V93PA0D,"€33,333.33",No,No,Second-Hand Dwelling house /Apartment,,52.1,-9.78333
15/11/2024,"29 ROCK PARK AVE, TRALEE, KERRY",Kerry,V92WY4D,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2775165,-9.7103406
13/05/2024,"23B WESTPOINT, ALTAMOUNT STREET, WESTPORT",Mayo,,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.8,-9.51667
07/11/2024,"29 Bothar Glas, Louth Village",Louth,,"€290,748.00",No,Yes,New Dwelling house /Apartment,,53.94861,-6.54139
21/04/2024,"CORGLASS, MOYNE, LONGFORD",Longford,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.9,-7.63333
08/03/2024,"BALLYGOMAN, BARNTOWN, WEXFORD",Wexford,,"€178,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
18/04/2024,"67 GINNELL TERRACE, MULLINGAR, WESTMEATH",Westmeath,N91R3K1,"€198,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5300531,-7.330198
31/05/2024,"CLONLISK, BIRR, CO OFFALY",Offaly,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.944442,-7.9250322
04/01/2024,"5 MOUNFAUN, OLD PARISH, DUNGARVAN",Waterford,X35RX32,"€257,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.08806,-7.62528
28/06/2024,"KNOCKAVINNANE BALLYMACELLIGOTT, TRALEE, KERRY",Kerry,,"€110,452.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
31/05/2024,"Apartment 182, De Verdon Place, Malahide Road",Dublin,,"€286,944.49",Yes,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
13/12/2024,"CORBEAGH, COOTEHILL, CAVAN",Cavan,H16ED36,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0837802,-7.1063988
30/08/2024,"24 THE PINES, FOREST PARK, PORTLAOISE",Laois,R32E44A,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
13/12/2024,"CLADDAGH, OLD CONNAUGHT AVE, BRAY",Wicklow,A98N510,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
16/12/2024,"50 FRIARS HILL, GRAIGUENAMANAGH, KILKENNY",Kilkenny,R95CF86,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.54028,-6.95472
11/11/2024,"38 SHANACLOON, SHANBALLA, LAHINCH RD",Clare,V95X6T0,"€241,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.81556,-8.96667
19/03/2024,"12A DUBLIN ST, BLACKPOOL, CORK",Cork,T23X2P5,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9141703,-8.4704611
30/09/2024,"7 RIVERVIEW, TARMONBARRY, ROSCOMMON",Roscommon,N39E104,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
03/10/2024,"9 PHOENIX VIEW, ST LAURENCES RD, CHAPELIZOD DUBLIN 20",Dublin,D20NH57,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
17/01/2024,"14 ST PATRICKS PARK, BLANCHARDSTOWN, DUBLIN 15",Dublin,D15TVT8,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/03/2024,"1A DUNBUR TERRACE, WICKLOW TOWN, CO WICKLOW",Wicklow,A67XY60,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.975,-6.04944
14/03/2024,"74 KIMMAGE RD WEST, TERENURE, DUBLIN 12",Dublin,D12F7H2,"€992,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3133487,-6.3075682
25/06/2024,"96 Cois Dara, Chapelstown, Tullow Road",Carlow,,"€286,343.61",No,Yes,New Dwelling house /Apartment,,52.84083,-6.92611
08/03/2024,"APT 20 BLOCK B, GARDEN VIEW CREFGGAUNAHILLA, CLARECASTLE",Clare,V95E301,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.81556,-8.96667
17/09/2024,"8 ESTUARY COURT, ROCHESTOWN RD, ROCHESTOWN",Cork,T12EH05,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87,-8.38306
17/12/2024,"28 THE MOORINGS, PORTOBELLO HARBOUR, DUBLIN 8",Dublin,D08RF21,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/01/2024,"59 CHERRYWOOD CRESCENT, CLONDALKIN, DUBLIN 22",Dublin,D22KR62,"€354,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3174896,-6.4121757
24/09/2024,"8 BEECH RD, CONNELL DR, NEWBRIDGE",Kildare,W12X952,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
30/07/2024,"APT 301, CUBES 3, BEACON SOUTH QUARTER DUBLIN 18",Dublin,D18P6F9,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/10/2024,"77 Adamstown Park, Tandy's Lane, Adamstown",Dublin,,"€480,176.21",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
19/12/2024,"MUINGNAMINNANE, CASTLEISLAND, CO KERRY",Kerry,V92C1P3,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.23333,-9.46667
18/11/2024,"APT 1, SALT LAKE APARTMENTS, LOUGH ATALIA ROAD",Galway,H91WF80,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
02/04/2024,"4 Castle Court, Castlepollard",Westmeath,,"€297,249.00",Yes,Yes,New Dwelling house /Apartment,,53.66667,-7.3
04/11/2024,"8 The Glebe, Kilmartin Grove, Hollystown",Dublin,,"€361,233.48",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
28/06/2024,"NA FEARTA, BEAL GUALA, CIONN TSAILE",Cork,P17E977,"€640,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.7075,-8.53056
31/10/2024,"6 PHELAN PARK, ROYAL CANAL PARK, RATTOATH ROAD",Dublin,D15FY0F,"€656,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/04/2024,"26 PARK CRESCENT, HANSFIELD WOOD, CLONSILLA",Dublin,D15P5DD,"€528,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/06/2024,"34 SEAPARK AVE, ABBEYSIDE, DUNGARVAN",Waterford,X35PW84,"€580,000.00",No,No,New Dwelling house /Apartment,,52.08806,-7.62528
29/11/2024,"9 THE GREEN, MOUNT HAMILTON, CARRICK ROAD",Louth,A91W2VK,"€380,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.94861,-6.54139
07/10/2024,"121 Cois Dara, Chaplestown, Tullow Road",Carlow,,"€290,749.00",No,Yes,New Dwelling house /Apartment,,52.84083,-6.92611
27/11/2024,"17 Acha Mhara, Belmullet",Mayo,,"€290,796.04",No,Yes,New Dwelling house /Apartment,,54.225,-9.99083
12/06/2024,"33 Loch Eala, Strabby, Loch Gowna",Cavan,,"€130,000.00",No,Yes,New Dwelling house /Apartment,,53.99083,-7.36056
25/10/2024,"87 MERIDIAN COURT ROYAL CANAL PARK, RATOATH RD, ASHTOWN",Dublin,,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/09/2024,"35 THE MAPLES, NEWBRIDGE, KILDARE",Kildare,W12A342,"€241,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
