Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
27/09/2024,"3 MYRTLE HOUSE, MYRTLE DR, THE COAST DUBLIN 13",Dublin,D13FP29,"€363,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/05/2024,"1 ABBEY ROW, KILDALKEY, CO MEATH",Meath,C15E974,"€163,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.57033,-6.90467
20/09/2024,"APARTMENT, 66 O'CONNELL STREET, LIMERICK",Limerick,V94FNC0,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
28/02/2024,"1 MONTEVERDI GREEN, FARMLEIGH, WATERFORD",Waterford,X91W08N,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2387431,-7.0682604
24/01/2024,"THE CAPTAINS COTTAGE, OLD BIRR RD, NENAGH",Tipperary,E45EF99,"€169,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
02/02/2024,"112 WALKINSTOWN AVE, WALKINSTOWN, DUBLIN 12",Dublin,D12T4A9,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3202498,-6.3378328
24/10/2024,"THE COTTAGE, DROMIN, DUNLEER",Louth,A92FK06,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.835,-6.39611
31/05/2024,"78 LYNN HEIGHTS, MULLINGAR, CO WESTMEATH",Westmeath,N91R6H9,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5143698,-7.3401555
06/08/2024,"9 Sorrel Drive Sorrel Wood, Blessington",Wicklow,,"€414,096.91",No,Yes,New Dwelling house /Apartment,,53.17,-6.5325
30/05/2024,"APARTMENT 113, RIVER TOWERS, LEE ROAD",Cork,T23NH24,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8970913,-8.5150409
08/10/2024,"9 HARRISTON STUDENT VILLAGE OLD, CRATLOE RD, LIMERICK",Limerick,V94PK60,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
07/03/2024,"31 VICARS GLEBE, COACHFORD",Cork,,"€290,749.00",No,Yes,New Dwelling house /Apartment,,51.9,-8.78333
22/04/2024,"79 RIDDLESFORD, SOUTHERN CROSS RD, BRAY",Wicklow,A98AN23,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
11/09/2024,"THE WHITE HOUSE, SLIEVE NA GREINE, BALLAGHKEEN  ENNISCORTHY",Wexford,Y21RF21,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
28/03/2024,"CORCUILLOGUE, CARRICKMACROSS, CO MONAGHAN",Monaghan,A81HE17,"€138,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.97278,-6.71889
16/12/2024,"1 TRENTON GROVE, EARLSCOURT, DUNMORE RD",Waterford,X91P5HV,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
27/02/2024,"38 RAHEEN PARK, TALLAGHT, DUBLIN 24",Dublin,D24F3A4,"€307,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.2858207,-6.3869132
27/08/2024,"9 CREAGH DEMESNE, GOREY, WEXFORD",Wexford,Y25K5C0,"€242,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6808068,-6.3072633
29/05/2024,"737A Lodge Park, Straffan",Kildare,,"€372,070.00",No,Yes,New Dwelling house /Apartment,,53.3177,-6.60467
07/11/2024,"12 LOUGH GASH, NEWMARKET ON FERGUS, CLARE",Clare,V95PY65,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7630752,-8.9029832
15/05/2024,"17 DUNMORE PARK, KINGSWOOD, DUBLIN 24",Dublin,D24YX0H,"€225,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3099771,-6.3664986
27/09/2024,"17 GORT NA RI, RAHEEN, ATHENRY",Galway,H65DR50,"€488,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.29639,-8.74306
03/12/2024,"30 KILCARAGH VILLAGE, BALLYGUNNER, WATERFORD",Waterford,X91K35D,"€112,511.87",Yes,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
12/04/2024,"38 GLEBEMOUNT, WICKLOW, WICKLOW",Wicklow,A67H596,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9842785,-6.0565696
16/04/2024,"9 ARRAN QUAY, DUBLIN 7, DUBLIN",Dublin,,"€300,001.00",No,No,Second-Hand Dwelling house /Apartment,,53.3460446,-6.2766335
03/12/2024,"27 Churchview, Ashfield, Blackwater",Wexford,,"€226,177.09",Yes,Yes,New Dwelling house /Apartment,,52.4493446,-6.3534128
29/02/2024,"52 MARIAN VILLAS, ARKLOW, CO WICKLOW",Wicklow,Y14P984,"€178,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7938573,-6.1680641
02/05/2024,"3 SEAFIELD COURT, MAIN ST LOWER, RUSH",Dublin,K56TD45,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/11/2024,"Apartment No. 14 Ormond Avenue, Rush",Dublin,,"€378,854.62",No,Yes,New Dwelling house /Apartment,,53.5237015,-6.0957571
21/11/2024,"107 THE HERMITAGE, PORTLAOISE, CO LAOIS",Laois,R32P7NW,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0534753,-7.2762977
17/10/2024,"CORBALLY, KILKEE, CLARE",Clare,,"€186,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67917,-9.64417
16/08/2024,"50 LA VALLEE, UPPER DARGLE RD, BRAY",Wicklow,A98XH56,"€274,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
23/08/2024,"3 BLENACUP CLOSE, KILLYKEEN, CAVAN",Cavan,H12AV88,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.99722,-7.45694
06/11/2024,"APT 2, EMMET PLACE, USHER STREET",Dublin,D08FK52,"€310,700.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/12/2024,"202 PARKLANDS, NORTHWOOD, SANTRY DUBLIN 9",Dublin,,"€323,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/05/2024,"MILLBRAE, BUNCRANNA, LIFFORD PO",Donegal,F93A7K5,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.91667,-8.0
15/11/2024,"512 RAMADA LOUGH ALLEN RESORT, DRUMSHANBO, LEITRIM",Leitrim,N41DH30,"€199,950.00",No,No,Second-Hand Dwelling house /Apartment,,54.05,-8.03333
25/11/2024,"55 KIRWAN ST COTTAGES, KIRWAN ST, GRANGEGORMAN",Dublin,D07VC57,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/06/2024,"53 The Avenue, Richmond Rise, Glanmire",Cork,,"€471,365.64",No,Yes,New Dwelling house /Apartment,,51.91583,-8.39972
31/10/2024,"29 GALTYMORE DR, DRIMNAGH, DUBLIN 12",Dublin,D12P957,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/01/2024,"26 SANDYCOVE ROAD, SANDYCOVE, CO DUBLIN",Dublin,A96TW59,"€57,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.2858773,-6.1164279
29/02/2024,"38 HAZELBROOK, SPA GLEN, MALLOW",Cork,P51KR6E,"€237,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
11/11/2024,"24 RAILWAY RD, BEAU PARK, CLON FRIFFIN DUBLIN 13",Dublin,D13AE13,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/10/2024,"20 AN SEANLINE, FETHARD",Tipperary,,"€220,265.00",No,Yes,New Dwelling house /Apartment,,52.4640721,-7.7016101
06/08/2024,"TIVOLI, WATERFORD ROAD, TRAMORE",Waterford,X91EC64,"€324,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1664472,-7.1455273
31/07/2024,"42 Fairfield View, Gurranabraher, Cork",Cork,T23TXK7,"€288,961.23",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
11/01/2024,"105 BALLSBRIDGE WOOD, SHELBOURNE RD, BALLSBRIDGE DUBLIN 4",Dublin,D04R628,"€895,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/07/2024,"VILLA MARIA, VIOLET HILL, BROADFORD",Clare,V94T6TA,"€113,333.33",No,No,Second-Hand Dwelling house /Apartment,,52.80472,-8.63222
28/11/2024,"40 Arderrow, Ballyhooly Road, Ballyvolane",Cork,,"€374,449.00",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
30/04/2024,"100 OAKLEY WOOD, DOORADOYLE, LIMERICK",Limerick,V94Y6P8,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
24/01/2024,"54 LIOS AN UISCE, MERLIN PARK, GALWAY",Galway,H91KN5X,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
18/07/2024,"92 BROOKDALE RD, RIVERVALLEY, SWORDS",Dublin,K67P2R0,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/04/2024,"RATHEADON, BAGENALSTOWN, CARLOW",Carlow,R21F380,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.70031,-6.96181
05/07/2024,"42 GLENCARRICK, ROSCREA, TIPPERARY",Tipperary,E53F892,"€79,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
17/07/2024,"5 Scholar's Way, Ballynagee, Wexford",Wexford,,"€259,911.89",No,Yes,New Dwelling house /Apartment,,52.33417,-6.4575
05/12/2024,"11 EAGLE HILL, BLACKROCK, DUBLIN",Dublin,A94E7C6,"€427,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.3001415,-6.1801693
02/07/2024,"APT 30, TEMPLE PLACE, GRENVILLE ST DUBLIN 1",Dublin,D01VK52,"€273,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/10/2024,"Apartment 79  Hayfield Court, Churchview Road and Church Road, Killiney  DN15061 (part of)",Dublin,,"€430,919.34",No,Yes,New Dwelling house /Apartment,,,
08/10/2024,"RUSSET LODGE, KILGOBBIN ROAD, SANDYFORD",Dublin,D18C8X3,"€1,665,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2664528,-6.215867
16/12/2024,"54 CASTAHEANY, CLONEE, DUBLIN 15",Dublin,D15W8R9,"€508,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/01/2024,"5 SAINT COLUMBAS TERRACE, BALLIVOR, CO MEATH",Meath,C15N271,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.53167,-6.96111
03/01/2024,"23 SILVERWOOD, MOUNTMELLICK, LAOIS",Laois,R32DH24,"€112,158.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.1188095,-7.3178931
23/02/2024,"67 BUN AN CNOIC, RAHOON GALWAY, GALWAY",Galway,H91R7XW,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27277,-9.08765
07/06/2024,"38 An Glasán, Greenville Lane, Enniscorthy",Wexford,Y21N5R3,"€256,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
22/11/2024,"9 MILLSTEAD, BLANCHARDSTOWN, DUBLIN 15",Dublin,D15H26W,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.386479,-6.3725059
17/12/2024,"6 CUIL CHLUTHAIR, SARSFIELDS COURT, GLANMIRE",Cork,T45P796,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91583,-8.39972
20/12/2024,"11 SUMMERVILLE PARK, RATHMINES, DUBLIN 6",Dublin,D06R5C9,"€1,121,110.00",No,No,Second-Hand Dwelling house /Apartment,,53.3192648,-6.2636357
08/07/2024,"49 ÁSCAILL PÁIRC AN TSÍODA, OLD NAAS ROAD, KINGSWOOD",Dublin,D22KX44,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/02/2024,"27 ALTOWN, GARRYCASTLE, ATHLONE",Westmeath,N37N9P9,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4226564,-7.8951898
22/04/2024,"Ballybanogue, Banogue, Croom",Limerick,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.51944,-8.71778
24/04/2024,"84 CRAOIBHIN PARK, BALBRIGGAN, DUBLIN",Dublin,K32Y832,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6047078,-6.175555
10/12/2024,"25 TALBOT HALL, RIVERBANK, SWORDS",Dublin,K67H578,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/12/2024,"CALHETA, 51 OFFINGTON LAWN, SUTTON",Dublin,D13P2E1,"€1,320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/05/2024,"139 Farranshock Park, Mullingar",Westmeath,,"€317,180.61",No,Yes,New Dwelling house /Apartment,,53.5319181,-7.3588949
29/02/2024,"5 WEST LODGE, ATHLONE, WESTMEATH",Westmeath,N37F3A0,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4228434,-7.9425897
16/07/2024,"72 Haven Green, Merepark, Newtownmountkennedy",Wicklow,,"€422,907.48",No,Yes,New Dwelling house /Apartment,,53.0941037,-6.1173354
18/06/2024,"125 NEPTUNE, HARTYS QUAY, ROCHESTOWN RD",Cork,T12V058,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
06/12/2024,"39 THE HILL, BRÚ NA GRUADÁN, GROODY ROAD  CASTLETROY",Limerick,V94638N,"€207,048.46",No,Yes,New Dwelling house /Apartment,,,
26/09/2024,"24 Haven Way, Harbour Heights, Rochestown Road",Cork,,"€321,586.00",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
17/12/2024,"47 Haven Way, Merepark, Newtownmountkennedy",Wicklow,,"€387,665.19",No,Yes,New Dwelling house /Apartment,,53.0956967,-6.1178766
21/11/2024,"39 LISHEEN WOODS, OVENS, CORK",Cork,P31KA44,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8801649,-8.6257421
04/07/2024,"CASBURN HOUSE, THE COMMONS, LIFFORD",Donegal,F93R9FH,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.83194,-7.48361
01/02/2024,"27 Ballymakenny Avenue, Ballymakenny Park, Drogheda",Louth,,"€330,396.47",No,Yes,New Dwelling house /Apartment,,53.71889,-6.34778
25/06/2024,"4 KNOCKLYON GATE, BALLYCULLEN, DUBLIN 16",Dublin,D16K316,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2763375,-6.330315
29/10/2024,"ROSSMORE, KILBARRY, MACROOM",Cork,P12YA39,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9,-8.95
09/09/2024,"AISLING, STAMULLEN ROAD, GORMANSTOWN",Meath,K32K123,"€505,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.64056,-6.23778
05/04/2024,"APT 5 NEWTOWN HOUSE, NEWTOWN PARK, WATERFORD",Waterford,X91VK52,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.325,-7.55944
19/02/2024,"1 ELM CLOSE, BELLFIELD, FERRYBANK",Kilkenny,X91Y05R,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.26444,-7.10778
15/04/2024,"STAG COTTAGE, LARAGH, CO WICKLOW",Wicklow,A98NY53,"€503,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.00444,-6.29889
05/12/2024,"18 THE PARK, LIFFEY HALL, NEWBRIDGE",Kildare,W12F224,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
25/07/2024,"96 THE MEADOWS, ROS FEARNA, MURROE",Limerick,V94WP2T,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
03/12/2024,"49 Springhill, Ballinglanna, Glanmire",Cork,,"€407,488.99",No,Yes,New Dwelling house /Apartment,,51.91583,-8.39972
26/11/2024,"CORCREGGAN, DUNFANAGHY, LETTERKENNY",Donegal,F92H77F,"€185,000.00",No,Yes,New Dwelling house /Apartment,,54.95,-7.73333
07/02/2024,"6 THORNDALE, ROSSLARE, WEXFORD",Wexford,Y35TP08,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.248324,-6.3425167
18/12/2024,"81 NEW BANCROFT HALL, GREENHILLS RD EXTENSION, TALLAGHT DUBLIN 24",Dublin,D24C671,"€232,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/12/2024,"39 CREMORNE, GREENMOUNT RD, TERENURE DUBLIN 6",Dublin,D06C2Y4,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/01/2024,"HOLLYFIELDS, CARRICKMOURNE, THOMASTOWN",Kilkenny,R95NY64,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.52667,-7.13722
24/05/2024,"KNOCKEENACURRIG, KISKEAM, MALLOW",Cork,P51F1P9,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
17/12/2024,"28 BROADFIELD MEADOWS, BROADFIELD MANOR, RATHCOOLE",Dublin,D24X963,"€392,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
27/09/2024,"16 WALLACE COURT, BALLINLOUGH, ROSCOMMON",Roscommon,F45Y970,"€74,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.73333,-8.63333
02/07/2024,"17 THE LOCKE, MARKET POINT, WESTMEATH",Westmeath,N91R584,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5,-7.5
16/08/2024,"22 BISHOPS GATE, KILTERNAN, DUBLIN 18",Dublin,D18KT73,"€655,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/06/2024,"PHILIPSTOWN, HACKBALLS CROSS, DUNDALK",Louth,A91Y172,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
19/01/2024,"81 ARD O DONNELL, LETTERKENNY, DONEGAL",Donegal,F92YYR7,"€179,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.9517527,-7.7389409
29/02/2024,"163 ST PETERS RD, WALKINSTOWN, DUBLIN 12",Dublin,D12X5N5,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/11/2024,"153 ARDMORE DR, ARTANE, DUBLIN 5",Dublin,D05WY94,"€494,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3882424,-6.2233486
25/06/2024,"18 Pairc an Chosain  Garryvoe Road, Ladysbridge",Cork,,"€444,934.00",No,Yes,New Dwelling house /Apartment,,51.89528,-8.04583
22/11/2024,"DERRYKILLA, COOMHOLA, BANTRY",Cork,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.68333,-9.45
25/10/2024,"103 ELM MOUNT RD, BEAUMONT, DUBLIN 9",Dublin,D09Y5T7,"€540,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3794553,-6.2230094
26/03/2024,"GLENAROUKE, CASTLELYONS, FERMOY",Cork,P61D424,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13583,-8.27583
17/05/2024,"42 HOLLYVILLE HEIGHTS, DAVITT RD, WEXFORD",Wexford,Y35XPR2,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
18/12/2024,"26 THE ORCHARD, OLDTOWN MILL, CELBRIDGE",Kildare,W23Y634,"€540,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3459994,-6.5558685
07/10/2024,"15 MILL VIEW, FAIRYHOUSE RD, RATOATH",Meath,A85H981,"€340,100.00",No,No,Second-Hand Dwelling house /Apartment,,53.50806,-6.4625
06/12/2024,"RACECOURSE ROAD, ROSCOMMON",Roscommon,F42CK00,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6382107,-8.1931958
09/08/2024,"421 GALLOPING GREEN, STILLORGAN, DUBLIN",Dublin,A94H319,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2856488,-6.1957737
12/03/2024,"14 KICKHAM RD, KILMAINHAM, DUBLIN 8",Dublin,D08F5W9,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3388549,-6.3107263
12/01/2024,"132 BALLYGALL PARADE, FINGLAS, DUBLIN 11",Dublin,D11R9X7,"€342,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3865669,-6.291694
17/05/2024,"FINGAL, 14 WILTON AVE, WILTON",Cork,T12RX6N,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
12/03/2024,"3 HOLLYHOCK GROVE, ROCKLANDS, CAVAN",Cavan,H12Y927,"€209,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.99083,-7.36056
21/05/2024,"VERNEGLYE, BANNOW, WEXFORD",Wexford,Y35YC85,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2219834,-6.7739717
16/09/2024,"71 THE WOODLANDS, CASTLETOWN, CELBRIDGE",Kildare,W23A392,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3458348,-6.5345463
30/04/2024,"43 CARRICKBRENNAN LAWN, MONKSTOWN, DUBLIN",Dublin,A94X4K3,"€1,280,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2897088,-6.1520973
03/04/2024,"4 CASTLE HILL, BENNETSBRIDGE RD, KILKENNY",Kilkenny,R95X0F5,"€725,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
29/02/2024,"13B Cois Na Habhainn, Cootehill Road, Cavan",Cavan,,"€218,938.00",No,Yes,New Dwelling house /Apartment,,53.99083,-7.36056
27/11/2024,"DERRYCLARE, LAGORE, DUNSHAUGHLIN",Meath,A85A721,"€835,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5125,-6.54
01/11/2024,"9 The Orchard, Blossomhill, Knockbrogan",Cork,,"€358,975.00",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
15/10/2024,"Apartment 66  Hayfield Court, Churchview Road and Church Road, Killiney  DN15061 (part of)",Dublin,,"€426,022.53",No,Yes,New Dwelling house /Apartment,,,
16/12/2024,"WATERSIDE HOUSE, KILCLARE, CKON SHANNON",Leitrim,N41V578,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.99083,-8.06361
06/11/2024,"APT. 1, 4 DUKE STREET, ATHY",Kildare,R14RK46,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9917736,-6.9856427
08/01/2024,"54 Glenbourne, Ballinglanna, Glanmire",Cork,,"€343,612.33",No,Yes,New Dwelling house /Apartment,,51.91583,-8.39972
27/11/2024,"3013 MILLVIEW, MILTOWN, NEWBRIDGE",Kildare,W12PY82,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
25/07/2024,"7 ELM MOUNT CLOSE, BEAUMONT, DUBLIN 9",Dublin,D09XY82,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3811918,-6.2253149
22/03/2024,"BALLINGLANNA, CLONAKILTY, CORK",Cork,P85FH72,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.62306,-8.87056
14/03/2024,"25 GLENAULIN GREEN, PALMERSTOWN, DUBLIN 20",Dublin,D20HY79,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3476904,-6.3676146
04/12/2024,"12 MELVILLE GROVE CITYSIDE, MEAKSTOWN DUBLIN 11, DUBLIN",Dublin,D11C3F8,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/03/2024,"81 LEINSTER ST, ATHY, KILDARE",Kildare,R14E934,"€185,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.9929839,-6.9784813
12/07/2024,"APARTMENT 310, THE CUBES, SANDYFORD",Dublin,D06E7C1,"€380,000.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
12/08/2024,"GLASBOLIE, BALLINTRA, DONEGAL",Donegal,F94T6W3,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.553489,-8.1500689
12/04/2024,"50 The Grove, An Glasán, Greenville Lane",Wexford,,"€241,409.69",No,Yes,New Dwelling house /Apartment,,52.5,-6.66667
27/05/2024,"VILLA NOVA, DOONISKY, LISSARDA",Cork,,"€65,000.00",No,No,New Dwelling house /Apartment,,51.89797,-8.47061
14/06/2024,"Apartment 8  Block A, Eglinton Place  Eglinton Road, Donnybrook",Dublin,,"€615,118.94",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
26/02/2024,"9 THE BRIARY, ROSE HILL, CARRIGALINE",Cork,P43D231,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.81167,-8.39861
07/11/2024,"APT 7, GARRYKNOCK, CASTLEKNOCK",Dublin,D15E7VK,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3726514,-6.3777664
24/07/2024,"56 THE GARDEN, BALLYMACOOL, LETTERKENNY",Donegal,F92X8XF,"€133,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.95,-7.73333
30/05/2024,"28 WYCKHAM PARK RD, DUNDRUM, DUBLIN 16",Dublin,D16CT91,"€765,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2835487,-6.2467668
24/09/2024,"6 SLANEY HOUSE, CUSTOM HOUSE QUAY, DUBLIN 1",Dublin,D01H670,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/08/2024,"APT 51, THE BAILYPOINT, SALTHILL",Galway,H91XP28,"€287,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
28/05/2024,"44 TYMON NORTH ROAD, TALLAGHT, DUBLIN 24",Dublin,D24NPT7,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2970044,-6.3467923
10/06/2024,"NEWCASTLE UPPER, CSOSSBEGG, WEXFORD",Wexford,Y35K602,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
16/05/2024,"17 GREYTHORN PARK, GLENAGEARY, CO DUBLIN",Dublin,A96P2P0,"€795,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2806881,-6.1366421
12/12/2024,"67 BERRYFIELD RD, FINGLAS SOUTH, DUBLIN 11",Dublin,D11X6W3,"€272,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3816852,-6.3071289
27/09/2024,"THE LODGE, CHAPEL HILL, THOMASTOWN",Kilkenny,R95T928,"€224,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.52667,-7.13722
05/04/2024,"KNOCKNANUSS, CLONAKILITY, CO CORK",Cork,P85PY72,"€595,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
13/06/2024,"51 SHANDON PARK, PHIBSBOROUGH, DUBLIN 7",Dublin,D07R981,"€727,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.3652379,-6.2787295
08/07/2024,"CLONDOWRA, DOWRA, CARRICK ON SHANNON",Leitrim,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.94694,-8.09
16/04/2024,"53 An Glasan, Greenville Lane, Enniscorthy",Wexford,,"€241,409.69",No,Yes,New Dwelling house /Apartment,,52.50083,-6.55778
10/01/2024,"25 Elder Grove, Castle Heights, Carrigaline",Cork,,"€378,854.62",No,Yes,New Dwelling house /Apartment,,51.81167,-8.39861
